Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
3661495,3661495,25.0,0.02658,0.0594346868,26.58,59.4346868419,0.0165160412,0.0369309908,87.2047272,194.9956979785,1360310400000,12.9057820399,46460.8153436177,28868.9438450384,0.1970984906,76.6713104248,29485516,18321450,8,7,0.0257584,5.861,2458000.5,0.2941894536936860,1.021897639123630,24.69737710655300,323.0772005852690,377.3197348524950,0.7212661309389800,73.70968106072310,1.322529147308270,2458134.284360540000,232.3566107346990,0.9540979883830730,FALSE
3673636,3673636,25.9,0.0175612318,0.0392681082,17.561231848,39.2681081809,0.0109120402,0.0244000636,57.6155918963,128.8323800441,1360310400000,8.224921259,29609.7165323585,18398.3263642313,0.1961092337,76.286491394,29337524,18229492,13,4,0.0139415,6.254,2458000.5,0.09916393521131490,0.9631307553206520,5.797769185517300,251.513792525082,345.244130410879,0.8676229195000100,139.5650284513840,1.058638591141290,2457973.356962470000,28.30314160041130,1.042740392346600,FALSE
3744991,3744991,25.4,0.022108281,0.0494356193,22.1082810359,49.435619262,0.0137374447,0.0307178602,72.5337327539,162.1903570994,1360310400000,3.7373544869,13454.4761527364,8360.0882516822,0.1420424257,55.2545051575,21249246,13203669,11,7,0.0888182,4.974,2458000.5,0.1776045311604850,1.303073871335830,5.355514011940520,340.0766126163830,543.3153583287660,1.071642047349750,159.7974717121520,1.534505695321900,2457968.829325040000,20.98494513750140,0.6625986077539890,FALSE
2137805,2137805,16.6,1.2721987854,2.844722965,1272.1987853936,2844.7229650327,0.7905074315,1.7676283535,4173.8806630706,9333.0808925979,1360915200000,20.2082180709,72749.5850550834,45203.7630026989,0.126256428,49.1137466431,18887692,11736268,154,0,0.113515,6.909,2458000.5,0.5582690272640620,0.8293063345350430,16.74546069046600,349.5743177256600,275.8486741602040,0.3663302938502400,292.8382840671750,1.292282375219850,2458048.149688760000,297.8141366608240,1.305063368877840,FALSE
2358471,2358471,19.1,0.4023045798,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577037,2951.3793207207,1360915200000,24.979891044,89927.6077584403,55877.5182763487,0.3344968542,130.1192779541,50040016,31093426,30,0,0.0398579,3.733,2458000.5,0.5980822833993240,1.874279883863020,5.801775822978630,11.21877819285920,937.2384409600680,0.7533062911928070,47.23708723304590,2.995253476533240,2458169.286047340000,295.168069953596,0.3841071644812510,TRUE
2367943,2367943,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,1360915200000,7.8199697372,28151.8910537885,17492.4903050609,0.0002276287,0.088547565,34052.76953125,21159.41015625,80,0,0.00172365,6.532,2458000.5,0.08934798500351410,0.910284163483397,11.60915288087940,146.9612496093150,317.2224446928080,0.8289521076955460,195.5895845340660,0.991616219271248,2458100.272452820000,246.7731977533190,1.134850342473770,FALSE
3289743,3289743,23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,1360915200000,7.3828572335,26578.2860405277,16514.7133455713,0.0810519169,31.5291957855,12125194,7534246.5,14,0,0.0809549,5.595,2458000.5,0.1035373780179730,1.1066999557193,13.16099270509000,155.0012195391490,425.2489654447000,0.9921151440515170,280.1554953337630,1.221284767387080,2457969.473557830000,26.2658350529753,0.8465629060932180,FALSE
3627012,3627012,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,1360915200000,17.7045900077,63736.5240278096,39603.3973882798,0.3191158239,124.1360549927,47739048,29663668,13,1,0.267357,6.090,2458000.5,0.4011086367315620,0.9558024853541550,34.59006746865310,148.9902231610920,341.3112945875140,0.5724218534691110,199.3806931060570,1.339183117239200,2457910.042006950000,95.41107492041740,1.054755602023290,FALSE
3736815,3736815,27.2,0.0096506147,0.0215794305,9.6506146958,21.5794304844,0.0059966121,0.0134088323,31.6621227185,70.7986587106,1360915200000,12.9349606778,46565.8584400192,28934.213540133,0.3953869612,153.8055267334,59149048,36753516,7,5,0.0119972,6.015,2458000.5,0.03505713745813590,1.013551481760370,2.719060550581400,87.67482691043350,372.7066538749000,0.9780192681434020,107.8823993030030,1.049083695377340,2457857.875663740000,137.7618578082610,0.965907091427551,FALSE
2455176,2455176,20.6,0.2016299194,0.4508582062,201.6299194428,450.8582061718,0.1252869847,0.2801502144,661.5155049046,1479.1936371367,1360915200000,29.7597107632,107134.958747493,66569.4970061853,0.1453786722,56.5523071289,21748342,13513793,29,0,0.0346675,4.638,2454749.5,0.7386620563745930,1.31318971233129,3.908082421172840,3.756316202594530,549.6543059030950,0.3431862990106990,271.3869049158360,2.283193125651880,2454734.052270790000,10.11760019819450,0.6549571178352030,TRUE
3758923,3758923,28.3,0.0058150704,0.0130028927,5.8150703965,13.0028927004,0.0036133161,0.0080796204,19.0783155595,42.6604104873,1360915200000,13.762720657,49545.7943651356,30785.8298376033,0.3934154615,153.0386047363,58854116,36570252,20,4,0.00028675,6.748,2458000.5,0.2808573509225700,0.8727262141642950,1.804821239417800,345.7291201013330,297.7936676176400,0.6276146415734280,135.5108988139380,1.117837786755160,2458027.853529420000,326.9325722461310,1.208890715776510,FALSE
3764727,3764727,28.8,0.0046190746,0.0103285648,4.6190746028,10.328564805,0.002870159,0.0064178706,15.1544447199,33.886368555,1360915200000,16.8942499445,60819.2998001507,37790.7477008214,0.3255929072,126.6556396484,48708004,30265752,6,7,0.0033147,6.754,2458000.5,0.2379077525515880,0.8732832979942750,0.6467351461787520,76.2381764637944,298.0788472742080,0.6655224312276180,208.6318518983580,1.081044164760930,2457918.713005080000,98.7769458996879,1.207734139111290,FALSE
3761734,3761734,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,1360915200000,4.2680519762,15364.9871141517,9547.2054654572,0.4738857083,184.3415374756,70892296,44050428,28,5,0.0543057,4.276,2458000.5,0.3541380961055800,1.607293188790750,2.56366429062883,264.3321675641450,744.2881136563800,1.038089439028930,168.1346044393930,2.176496938552570,2457727.584314900000,132.0048578423310,0.4836836614674240,FALSE
3445077,3445077,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,1361520000000,14.7411289991,53068.0643969105,32974.4314581803,0.2813875973,109.459777832,42094984,26156612,12,7,0.0731359,3.171,2458000.5,0.5885778631432040,2.541589831342190,6.051993858201190,319.6266112003280,1479.982646950330,1.045666319424310,155.5944120529740,4.037513343260070,2457805.123401810000,47.52459462553220,0.2432460953118750,FALSE
3742883,3742883,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,1361520000000,18.0911965959,65128.3077451295,40468.1976653,0.2619509575,101.8989257812,39187308,24349864,8,7,0.000279101,3.564,2458000.5,0.5551809357311800,2.066931946592130,3.188368245118670,308.0014553481820,1085.394692418610,0.919410734390443,145.1745763413280,3.214453158793830,2458477.505766890000,201.7883583911920,0.3316765804315900,FALSE
2209215,2209215,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,1361520000000,16.528257264,59501.726150414,36972.0586738503,0.4104250721,159.6553497314,61398716,38151392,23,1,0.0223369,6.126,2458000.5,0.1210463763734540,0.9889007909809720,2.561980310222300,40.76996508539980,359.1927095144090,0.8691979336398840,226.4150054207780,1.108603648322060,2457858.100290260000,142.7197550197080,1.002247513560850,FALSE
3632238,3632238,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,1361520000000,7.6030625716,27371.0252579024,17007.2906665005,0.2624418805,102.0898895264,39260744,24395496,15,6,0.215895,2.920,2458000.5,0.6067245721411840,2.98694011225844,12.16090898007420,178.8002207109700,1885.550635215620,1.174690150637100,324.6591107674790,4.799190073879780,2458214.053744140000,319.2271103978100,0.1909256602694380,FALSE
3646736,3646736,24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,1361520000000,12.1162943773,43618.6597581101,27102.9388924768,0.3408728456,132.5995330811,50993852,31686112,8,7,0.0358145,5.216,2458000.5,0.2360977075264950,1.193575069468860,23.1041490092898,334.3334118418280,476.291724049336,0.9117747318064860,287.7343887159300,1.475375407131240,2457897.195007530000,78.08197248124980,0.7558392930688630,FALSE
3729541,3729541,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,1361520000000,24.5934823194,88536.536349727,55013.1606001956,0.4852072617,188.7456207275,72585976,45102832,16,3,0.00131448,3.425,2458000.5,0.7578231914814200,1.986593089281840,1.645734558882880,25.76824879845760,1022.731912234550,0.4811067741873430,104.0578245887500,3.492079404376350,2458384.504979160000,224.8308605171910,0.3519984031919410,FALSE
3632079,3632079,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,1362729600000,16.871650636,60737.9422896533,37740.1953077015,0.0157414744,6.1234335899,2354891.25,1463261.5,5,9,0.0157357,3.562,2456365.5,0.6396831207172900,1.988806003457580,5.561416248497500,177.1659051274950,1024.44125681936,0.7166003726645550,277.108283765403,3.261011634250610,2456315.210753020000,17.67219817789960,0.3514110717462830,FALSE
2465633,2465633,20.3,0.2315021222,0.5176544822,231.5021222103,517.6544821978,0.1438487052,0.3216554833,759.5214226325,1698.3415313737,1362729600000,18.4290273266,66344.4983757957,41223.8912268937,0.304492085,118.4474182129,45551368,28304308,32,0,0.0239052,5.071,2458000.5,0.3514103935691210,1.252508636308020,3.948472010266110,128.2314003402350,511.9994807373570,0.8123640834742930,309.8704472076860,1.692653189141740,2457842.628353230000,111.0036142133740,0.7031257130994460,TRUE
3449135,3449135,23.0,0.0667659413,0.1492931834,66.7659413495,149.2931834393,0.0414864197,0.0927664547,219.0483710172,489.807047955,1362729600000,11.7540223523,42314.4804682454,26292.5725998384,0.1240143969,48.2416000366,18552290,11527859,20,0,0.118247,3.162,2458000.5,0.5598005429501830,2.518202964023340,18.12977252152660,347.740346226834,1459.602246203840,1.108511577504320,185.8319671360560,3.927894350542370,2457824.682287210000,43.36412661042780,0.2466425363048710,FALSE
3632676,3632676,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,1362729600000,15.1924746377,54692.9086957319,33984.0465170785,0.2862186577,111.339050293,42817700,26605686,22,3,0.25368,3.339,2458000.5,0.4583792241069330,2.272317173943420,26.70283524278130,350.4168461474950,1251.128315468160,1.230734190826380,162.0305594620970,3.313900157060470,2457602.706741440000,114.4611398469850,0.2877402705615300,FALSE
3666431,3666431,24.7,0.0305179233,0.0682401509,30.5179232594,68.2401509401,0.0189629525,0.0424024508,100.1244233463,223.8850168104,1362729600000,8.0634646408,29028.4727067253,18037.1640549094,0.1690140281,65.7464523315,25284138,15710835,9,7,0.0726773,6.138,2458000.5,0.09035193779103430,0.9818324486265730,14.38143492020480,183.5727420248310,355.3485097078270,0.8931219843070460,170.2190260786330,1.0705429129461,2457975.239283840000,25.59137739162700,1.013089938933470,FALSE
3760530,3760530,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,1362729600000,20.5586891793,74011.2810454713,45987.7318251708,0.4895947911,190.4523773193,73242336,45510680,17,5,0.00796069,5.898,2458000.5,0.1775604273052980,1.036546754603180,1.537551332024030,168.6154966654630,385.4621781702730,0.8524970699339210,108.1192411696550,1.220596439272440,2457970.525395850000,27.99459481844240,0.9339437703301070,FALSE
3629114,3629114,23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,1363330800000,6.629864466,23867.5120776916,14830.3438240523,0.1164941087,45.3162078857,17427272,10828804,7,8,0.0945656,3.359,2456359.5,0.5344394518709780,2.333409544272870,4.264220873099360,341.7766316448490,1301.921747984810,1.086343426441170,181.7514802566670,3.580475662104570,2456359.796582920000,359.9179905780590,0.2765143147483550,FALSE
3512278,3512278,26.6,0.0127219879,0.0284472297,12.7219878539,28.4472296503,0.0079050743,0.0176762835,41.7388066307,93.330808926,1363330800000,14.0596748049,50614.8292975342,31450.086571015,0.2394115693,93.1310958862,35815460,22254696,10,6,0.000820582,6.111,2458000.5,0.2109963631558620,0.9895831986652720,0.123647362647108,161.5533644639230,359.564574137851,0.7807847427067550,126.0635263061670,1.198381654623790,2457879.860943160000,120.785148447325,1.001210980984970,FALSE
3558380,3558380,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,1363330800000,15.7908230488,56846.9629755457,35322.4920777773,0.2411598728,93.8111877441,36077004,22417210,24,2,0.213405,6.028,2458000.5,0.2284231452633210,0.9818947448055620,30.4577969468769,346.3220804341300,355.3823299470100,0.7576072588795500,355.3539093759420,1.206182230731570,2457937.961047920000,63.35155366825920,1.012993527431930,FALSE
3626087,3626087,21.0,0.1677084622,0.3750075218,167.7084621628,375.0075217981,0.1042091748,0.2330187988,550.2246310023,1230.3396778159,1363330800000,5.2518141556,18906.5309600668,11747.7830846038,0.1744949026,67.8785171509,26104066,16220315,31,5,0.14923,3.789,2458000.5,0.4127825728732660,1.939998190374760,5.883517029583740,339.2775284602590,986.9619598033300,1.139200745982390,198.0839487351060,2.740795634767130,2458338.272209170000,236.7956615824160,0.3647556994716760,FALSE
3670290,3670290,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,1363330800000,12.006367749,43222.9238963712,26857.0440177202,0.2791156607,108.5759887695,41755108,25945420,13,4,0.246991,6.302,2458000.5,0.3817469813729900,0.9351781950845750,19.57917185534150,28.67873069989260,330.3238905820500,0.578176742065198,357.4061887883920,1.292179648103950,2457910.785792080000,97.77408104664540,1.089839428100880,FALSE
3712903,3712903,26.8,0.0116025908,0.0259441818,11.6025908209,25.9441817907,0.0072095135,0.0161209622,38.066244069,85.1187093863,1363330800000,13.9355350663,50167.9262387801,31172.3983898687,0.0234165534,9.1090393066,3503066.5,2176704.5,5,8,0.00626025,4.220,2457091.5,0.5153884836913830,1.586053937652440,6.856968296863900,349.9488305739170,729.584091350663,0.7686200036730030,253.6742111728380,2.40348787163188,2457142.719545280000,334.7266469776780,0.4934318117237730,FALSE
2138859,2138859,19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,1363935600000,14.0284230017,50502.3228062996,31380.1794126144,0.293696183,114.2478179932,43936324,27300768,63,0,0.140456,4.214,2458000.5,0.5317898583077600,1.573354170896490,13.15019648542080,55.92606292817920,720.8388257337360,0.7366603792875210,144.339545380657,2.410047962505450,2457826.443210260000,86.92712166741430,0.4994181599937530,FALSE
2179806,2179806,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,1363935600000,24.9744537864,89908.0336310836,55865.3556748252,0.4511626647,175.5022735596,67492976,41938192,62,0,0.00661698,3.807,2458000.5,0.5340424347870270,1.858080258596950,4.920611207673820,335.7281654225540,925.1137385749890,0.8657865532661240,125.6409816017660,2.850373963927770,2458183.995543120000,288.5942984440610,0.389141340128113,TRUE
3117466,3117466,22.3,0.0921626549,0.2060819612,92.1626548503,206.0819612321,0.057267201,0.1280533543,302.370924539,676.1219416887,1363935600000,19.4361770103,69970.2372370361,43476.7843543128,0.2912765975,113.306602478,43574360,27075852,49,0,0.00535155,5.121,2458000.5,0.341904800777934,1.233085301668600,10.06545380166280,15.19213894768780,500.1359908010140,0.8114875172593960,256.8511468254180,1.654683086077800,2457928.522047850000,51.81003417159110,0.7198042264933310,FALSE
3601574,3601574,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,1363935600000,12.8883245559,46397.9684011432,28829.8931990325,0.0862074265,33.5346908569,12896448,8013481,4,8,0.0487075,6.043,2456009.5,0.06650745782869930,0.9911526984909590,24.34128958115240,0.5942981672984920,360.4203287229520,0.9252336521942700,327.3579234806220,1.057071744787650,2456150.985493660000,218.6795092894850,0.9988337818667400,FALSE
3630815,3630815,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,1363935600000,10.607154835,38185.7574059366,23727.1446503721,0.0162110124,6.3060836792,2425133,1506907.75,17,7,0.00595802,5.231,2458000.5,0.339418992314359,1.202614434856020,0.3750227922143080,69.49219875218080,481.7126434862640,0.7944242552344890,192.3323497700040,1.610804614477560,2457877.761793040000,91.72637484675150,0.7473335086133470,FALSE
3632243,3632243,22.6,0.0802703167,0.1794898848,80.2703167283,179.4898847799,0.049877647,0.1115298092,263.3540659348,588.8775935812,1363935600000,12.3097288577,44315.0238878834,27535.6324818907,0.0603918332,23.4924221039,9034490,5613771.5,16,5,0.0364584,3.860,2458000.5,0.479549462782746,1.832436493339440,11.52085914860990,178.6961788922310,906.0284294947300,0.9536925573750130,44.86425896981500,2.711180429303870,2458217.957042330000,273.5959394965250,0.3973385252389520,FALSE
3701880,3701880,26.8,0.0116025908,0.0259441818,11.6025908209,25.9441817907,0.0072095135,0.0161209622,38.066244069,85.1187093863,1363935600000,9.7038334562,34933.80044237,21706.5050582048,0.4500461386,175.0679473877,67325944,41834404,4,7,0.00531122,5.709,2458000.5,0.3686427832511450,1.067924403747720,6.8016937499282,257.0477969309050,403.0966540642080,0.6742417792483400,77.5200038366542,1.461607028247100,2458143.270136080000,232.4939825930230,0.8930860536060330,FALSE
3771010,3771010,23.2,0.0608912622,0.1361570015,60.8912622106,136.1570015386,0.0378360645,0.0846040122,199.7744887109,446.7093369279,1363935600000,5.2025052934,18729.0190561008,11637.48409072,0.1991298204,77.4615020752,29789398,18510274,14,5,0.186915,3.227,2458000.5,0.5399539122512250,2.52178703069568,6.92083237401663,41.6004229325521,1462.719452868400,1.160138257607150,133.489883977306,3.883435803784210,2457827.697244750000,42.52968111415840,0.2461169155124310,FALSE
3774362,3774362,22.33,0.0908981358,0.2032544107,90.8981358201,203.2544107219,0.0564814656,0.1262963964,298.2222399242,666.8452008727,1363935600000,17.7364128859,63851.0863891594,39674.5819844196,0.3984542211,154.9986877441,59607904,37038632,5,5,0.177181,6.766,2458000.5,0.449608110303952,0.8472030244908890,29.94727475562260,32.31141631337210,284.8260277590480,0.4662936736057470,347.6730380342350,1.22811237537603,2457992.399551480000,10.23839531541620,1.263929433810550,FALSE
3632237,3632237,24.3,0.0366906138,0.0820427065,36.6906137531,82.0427064882,0.0227984834,0.0509789586,120.3760332259,269.1689931548,1365404400000,9.071514213,32657.4511667824,20292.0701430488,0.0706876517,27.4974956512,10574722,6570828,9,8,0.0700754,4.435,2456366.5,0.3721827945577580,1.51140994019076,7.403948033774010,350.998809733023,678.6906061242340,0.9488891649281890,254.1270614016120,2.073930715453330,2456429.892542250000,326.3744937606070,0.5304331557730480,FALSE
3545558,3545558,27.1,0.0101054342,0.0225964377,10.1054341542,22.5964377109,0.0062792237,0.0140407711,33.1543125905,74.1352966996,1365404400000,10.2706060263,36974.1816947574,22974.3186202786,0.3706775814,144.1935882568,55452580,34456636,14,1,0.00108035,6.997,2458000.5,0.3884472788369990,0.830728067890893,5.059664077001310,166.1544806171290,276.5583358675000,0.5080340104651580,319.7961989090850,1.153422125316630,2458016.802544910000,338.7787406603180,1.301714514844630,FALSE
3630637,3630637,21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,1365404400000,6.4687391979,23287.4611123199,14469.9227117079,0.1877185224,73.0225067139,28082292,17449528,36,0,0.108574,5.127,2457800.5,0.1799178110591260,1.242443303228570,12.31783872224660,190.6875450154930,505.8401484159960,1.018905623746610,72.36211835546720,1.465980982710520,2457982.612973220000,230.3925132008650,0.71168728130283,FALSE
3743742,3743742,18.2,0.6089126221,1.3615700154,608.9126221057,1361.5700153859,0.3783606449,0.846040122,1997.7448871092,4467.0933692788,1365404400000,26.2204873712,94393.7545362494,58652.6082005934,0.4345416026,169.0366821289,65006500,40393168,35,3,0.270511,3.206,2458000.5,0.706133344856661,2.166143145405730,28.38897396630060,333.4573943091770,1164.472283455520,0.6365572407020530,324.808711526921,3.695729050109400,2457607.680816530000,121.4411953466770,0.3091529142554750,FALSE
3752515,3752515,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,1365404400000,12.7873924686,46034.6128870021,28604.1182130375,0.340525631,132.4644622803,50941908,31653834,13,6,0.0485253,4.895,2458000.5,0.2172932168956050,1.331072331649230,3.669592301060390,198.0648140189790,560.9199814025510,1.041839342784430,39.22804924132690,1.620305320514030,2458091.444891310000,301.6313164881690,0.6418027738998330,FALSE
3394543,3394543,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,1365404400000,20.0196719059,72070.818861298,44782.0040863437,0.4792604898,186.4323425293,71696352,44550048,34,0,0.0337336,5.148,2458000.5,0.523263108804333,1.182148764701510,23.27720540354020,65.77208245525730,469.4686819583910,0.5635739270145940,110.1549531441410,1.800723602388420,2457785.992688910000,164.4894216808610,0.7668243140272070,TRUE
2482718,2482718,21.1,0.160160338,0.358129403,160.1603379786,358.1294030194,0.0995189894,0.2225312253,525.4604432536,1174.9652706022,1365404400000,6.4687398167,23287.4633399564,14469.9240958746,0.1877186048,73.0225372314,28082304,17449534,39,0,0.109541,5.127,2458000.5,0.1798768779812130,1.242436469525120,12.31784447340710,190.6872845345810,505.8359750785060,1.018950876296950,72.3489949093487,1.465922062753300,2457982.600048240000,12.73927310475160,0.7116931529912000,FALSE
3445075,3445075,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,1366009200000,16.0959864336,57945.5511608599,36005.1120532577,0.2223955147,86.5118560791,33269894,20672954,8,7,0.00101343,3.137,2458000.5,0.6203631605657140,2.551666708062900,2.588902616063040,139.0639894362740,1488.793101973400,0.9687066843386870,15.32529929202340,4.134626731787100,2457855.965942520000,34.94928920789140,0.2418066012818170,FALSE
3455100,3455100,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,1366009200000,8.8595464472,31894.3672100185,19817.9194478029,0.4705171556,183.0311737061,70388368,43737304,31,1,0.00410468,5.170,2457800.5,0.4093554502720390,1.213050356257200,0.5536883832554450,84.34506342365720,487.996459846045,0.7164815814688750,245.3733903070450,1.709619131045520,2457988.234503380000,221.5063288797730,0.7377102696883790,TRUE
3562322,3562322,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,1366009200000,34.4794754718,124126.1116985680,77127.1386829242,0.3847341972,149.6615905762,57555416,35763276,19,1,0.0224044,7.088,2458000.5,0.5188752905247170,0.7817241437015730,49.33541137159650,10.84028140146630,252.4519415014200,0.3761068015282340,37.5336601029919,1.187341485874910,2458112.478083570000,200.3176864276350,1.426013988480160,TRUE
3619342,3619342,19.1,0.4023045798,0.8995803882,402.3045798343,899.5803881691,0.2499803991,0.5589731654,1319.8969577037,2951.3793207207,1366009200000,14.813010507,53326.837825079,33135.2232030331,0.2912168265,113.2833404541,43565416,27070294,51,0,0.0325033,3.663,2458000.5,0.491185927774104,2.008314875254590,7.788701810418790,348.4031213241190,1039.551799185970,1.021858869990130,173.3044803530810,2.994770880519040,2458452.129278490000,203.5993854447470,0.3463030897372340,TRUE
3634612,3634612,28.0,0.0066765941,0.0149293183,6.676594135,14.9293183439,0.004148642,0.0092766455,21.9048371017,48.9807047955,1366009200000,2.2075500545,7947.1801963279,4938.0687169905,0.0102331426,3.9806923866,1530856.375,951230,12,3,0.0103258,5.847,2458000.5,0.04458320926149310,1.051160768651380,3.446409155693830,198.6218167615790,393.6426461679130,1.004296648135120,35.99739064669770,1.098024889167630,2458001.899829140000,358.719807177178,0.9145350573790170,FALSE
3634713,3634713,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,1366009200000,8.1040005876,29174.4021153267,18127.8389143818,0.0199489994,7.760160923,2984328,1854375.5,10,4,0.0201697,3.436,2458000.5,0.5412607014484350,2.219015134749110,6.624843455711060,201.7008045476000,1207.365670917770,1.017949446390120,11.06933484984240,3.420080823108110,2457611.271046950000,116.0563253318540,0.2981698160478170,FALSE
3634904,3634904,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,1366009200000,13.6469072957,49128.8662645679,30526.7669297811,0.2151153988,83.6798934937,32180806,19996226,16,1,0.0242192,4.310,2458000.5,0.3713300996356430,1.564441200467110,14.90162545939540,53.37510902081840,714.7222364885470,0.983517093623555,186.3937701352740,2.145365307310670,2457847.471668930000,77.07917337825020,0.5036921780532420,TRUE
3720004,3720004,25.4,0.022108281,0.0494356193,22.1082810359,49.435619262,0.0137374447,0.0307178602,72.5337327539,162.1903570994,1366009200000,9.6992449062,34917.2816623542,21696.2409307,0.2110366455,82.0932540894,31570634,19617082,5,5,0.0793883,6.140,2458000.5,0.1381437151559360,0.9835858827269300,9.339441245642880,234.5894684409760,356.300848824915,0.847709674712101,208.3038885317920,1.119462090741760,2458084.176716120000,275.4545438145650,1.010382100371880,FALSE
3764891,3764891,20.9,0.1756123185,0.3926810818,175.6123184804,392.6810818086,0.1091204019,0.2440006365,576.1559189633,1288.3238004408,1366009200000,15.2993837625,55077.7815448999,34223.1915382741,0.1817187326,70.6885910034,27184736,16891812,9,5,0.0768753,3.105,2458000.5,0.6608542129211370,2.499278575795400,10.57494502880710,312.9508136827260,1443.179749959740,0.8476197997174710,199.7697147901510,4.150937351873330,2457808.609024400000,47.86704581822750,0.2494491763829430,FALSE
2490354,2490354,21.3,0.1460679643,0.3266178974,146.0679642714,326.6178974458,0.090762397,0.2029508896,479.2256199,1071.581062656,1366009200000,8.8595466876,31894.368075189,19817.9199853862,0.4705171556,183.0311737061,70388368,43737304,32,1,0.00409967,5.170,2458000.5,0.4093313683630470,1.21307869288182,0.5536382196600320,84.35110595939370,488.0135592020420,0.7165275315924490,245.364444488154,1.709629854171190,2457988.238325640000,9.045246153041470,0.7376844212866570,TRUE
2345646,2345646,19.9,0.2783267681,0.6223575734,278.3267680719,622.3575733667,0.1729441822,0.3867149477,913.1455937611,2041.8556210042,1366614000000,19.056276377,68602.5949570675,42626.984627629,0.4142090213,161.1273040771,61964788,38503132,72,0,0.0991521,4.314,2458000.5,0.3452321616424250,1.561672227019490,17.27560032822180,24.35449320344070,712.8255487744990,1.022532748308610,131.6334495727250,2.100811705730370,2457799.961266440000,101.2785585551010,0.505032403256193,FALSE
